date,impressions
17/9/2018,136
17/9/2018,119
17/9/2018,4
17/9/2018,46
17/9/2018,20
17/9/2018,70
17/9/2018,2
17/9/2018,5
17/9/2018,1
17/9/2018,5
17/9/2018,2
17/9/2018,0
17/9/2018,0
17/9/2018,0
17/9/2018,1
17/9/2018,17
17/9/2018,21
17/9/2018,4
17/9/2018,12
17/9/2018,12
17/9/2018,7
17/9/2018,0
17/9/2018,4
17/9/2018,12
17/9/2018,47
17/9/2018,64
17/9/2018,41
17/9/2018,1
17/9/2018,8
17/9/2018,23
17/9/2018,37
17/9/2018,9
17/9/2018,5
17/9/2018,11
17/9/2018,23
17/9/2018,108
17/9/2018,24
17/9/2018,33
17/9/2018,35
17/9/2018,71
17/9/2018,1
17/9/2018,0
17/9/2018,21
17/9/2018,48
17/9/2018,51
17/9/2018,76
17/9/2018,128
17/9/2018,18
17/9/2018,30
17/9/2018,53
17/9/2018,27
17/9/2018,57
17/9/2018,0
17/9/2018,0
17/9/2018,2
17/9/2018,3
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,168
17/9/2018,349
17/9/2018,264
17/9/2018,219
17/9/2018,1629
17/9/2018,17
17/9/2018,138
17/9/2018,109
17/9/2018,286
17/9/2018,257
17/9/2018,0
17/9/2018,2
17/9/2018,5
17/9/2018,6
17/9/2018,13
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,6
17/9/2018,7
17/9/2018,0
17/9/2018,3
17/9/2018,1
17/9/2018,0
17/9/2018,6
17/9/2018,213
17/9/2018,158
17/9/2018,131
17/9/2018,605
17/9/2018,783
17/9/2018,2
17/9/2018,68
17/9/2018,364
17/9/2018,269
17/9/2018,305
17/9/2018,407
17/9/2018,0
17/9/2018,2
17/9/2018,4
17/9/2018,6
17/9/2018,17
17/9/2018,2
17/9/2018,3
17/9/2018,4
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,5
17/9/2018,15
17/9/2018,23
17/9/2018,14
17/9/2018,1
17/9/2018,19
17/9/2018,16
17/9/2018,12
17/9/2018,8
17/9/2018,36
17/9/2018,31
17/9/2018,121
17/9/2018,464
17/9/2018,597
17/9/2018,13
17/9/2018,66
17/9/2018,83
17/9/2018,113
17/9/2018,1
17/9/2018,3
17/9/2018,3
17/9/2018,11
17/9/2018,63
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,14
17/9/2018,11
17/9/2018,18
17/9/2018,229
17/9/2018,232
17/9/2018,719
17/9/2018,767
17/9/2018,1843
17/9/2018,1
17/9/2018,66
17/9/2018,902
17/9/2018,540
17/9/2018,776
17/9/2018,817
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,8
17/9/2018,9
17/9/2018,18
17/9/2018,33
17/9/2018,0
17/9/2018,9
17/9/2018,9
17/9/2018,7
17/9/2018,10
17/9/2018,1
17/9/2018,2
17/9/2018,8
17/9/2018,13
17/9/2018,16
17/9/2018,12
17/9/2018,1
17/9/2018,56
17/9/2018,105
17/9/2018,25
17/9/2018,1
17/9/2018,4
17/9/2018,5
17/9/2018,5
17/9/2018,21
17/9/2018,178
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,8
17/9/2018,21
17/9/2018,2
17/9/2018,0
17/9/2018,1
17/9/2018,0
17/9/2018,1
17/9/2018,6
17/9/2018,2
17/9/2018,23
17/9/2018,12
17/9/2018,0
17/9/2018,15
17/9/2018,30
17/9/2018,56
17/9/2018,20
17/9/2018,1
17/9/2018,1
17/9/2018,7
17/9/2018,18
17/9/2018,35
17/9/2018,27
17/9/2018,1
17/9/2018,8
17/9/2018,18
17/9/2018,11
17/9/2018,7
17/9/2018,0
17/9/2018,2
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,5
17/9/2018,7
17/9/2018,27
17/9/2018,28
17/9/2018,3
17/9/2018,11
17/9/2018,7
17/9/2018,33
17/9/2018,30
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,4
17/9/2018,322
17/9/2018,235
17/9/2018,200
17/9/2018,1007
17/9/2018,1182
17/9/2018,2
17/9/2018,248
17/9/2018,777
17/9/2018,1208
17/9/2018,761
17/9/2018,878
17/9/2018,1
17/9/2018,2
17/9/2018,11
17/9/2018,7
17/9/2018,21
17/9/2018,5
17/9/2018,8
17/9/2018,8
17/9/2018,1
17/9/2018,4
17/9/2018,13
17/9/2018,8
17/9/2018,19
17/9/2018,1
17/9/2018,8
17/9/2018,10
17/9/2018,11
17/9/2018,5
17/9/2018,0
17/9/2018,0
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,129
17/9/2018,10242
17/9/2018,9951
17/9/2018,16603
17/9/2018,33765
17/9/2018,20960
17/9/2018,569
17/9/2018,7013
17/9/2018,28825
17/9/2018,40813
17/9/2018,36595
17/9/2018,30622
17/9/2018,1
17/9/2018,2
17/9/2018,8
17/9/2018,9
17/9/2018,11
17/9/2018,20
17/9/2018,1
17/9/2018,8
17/9/2018,8
17/9/2018,18
17/9/2018,8
17/9/2018,0
17/9/2018,5
17/9/2018,11
17/9/2018,13
17/9/2018,54
17/9/2018,1
17/9/2018,3
17/9/2018,17
17/9/2018,14
17/9/2018,23
17/9/2018,15
17/9/2018,49
17/9/2018,82
17/9/2018,116
17/9/2018,103
17/9/2018,14
17/9/2018,50
17/9/2018,87
17/9/2018,40
17/9/2018,69
17/9/2018,1
17/9/2018,35
17/9/2018,284
17/9/2018,784
17/9/2018,464
17/9/2018,1769
17/9/2018,1081
17/9/2018,5
17/9/2018,362
17/9/2018,1143
17/9/2018,1095
17/9/2018,2
17/9/2018,2
17/9/2018,5
17/9/2018,1
17/9/2018,3
17/9/2018,3
17/9/2018,4
17/9/2018,2
17/9/2018,1
17/9/2018,2
17/9/2018,0
17/9/2018,3
17/9/2018,1
17/9/2018,7
17/9/2018,23
17/9/2018,31
17/9/2018,27
17/9/2018,296
17/9/2018,10
17/9/2018,7
17/9/2018,23
17/9/2018,27
17/9/2018,15
17/9/2018,12
17/9/2018,412
17/9/2018,434
17/9/2018,418
17/9/2018,826
17/9/2018,3105
17/9/2018,5
17/9/2018,162
17/9/2018,816
17/9/2018,938
17/9/2018,1087
17/9/2018,10
17/9/2018,3
17/9/2018,1
17/9/2018,2
17/9/2018,6
17/9/2018,2
17/9/2018,0
17/9/2018,1
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,4
17/9/2018,4
17/9/2018,2
17/9/2018,26
17/9/2018,19
17/9/2018,30
17/9/2018,84
17/9/2018,16
17/9/2018,34
17/9/2018,57
17/9/2018,58
17/9/2018,32
17/9/2018,2
17/9/2018,1
17/9/2018,2
17/9/2018,6
17/9/2018,12
17/9/2018,20
17/9/2018,7
17/9/2018,3
17/9/2018,6
17/9/2018,3
17/9/2018,7
17/9/2018,3
17/9/2018,0
17/9/2018,4
17/9/2018,12
17/9/2018,206
17/9/2018,564
17/9/2018,358
17/9/2018,952
17/9/2018,1251
17/9/2018,3
17/9/2018,142
17/9/2018,1160
17/9/2018,757
17/9/2018,1065
17/9/2018,448
17/9/2018,1
17/9/2018,3
17/9/2018,26
17/9/2018,116
17/9/2018,230
17/9/2018,4
17/9/2018,3
17/9/2018,2
17/9/2018,6
17/9/2018,8
17/9/2018,7
17/9/2018,351
17/9/2018,349
17/9/2018,281
17/9/2018,811
17/9/2018,6
17/9/2018,170
17/9/2018,656
17/9/2018,705
17/9/2018,820
17/9/2018,882
17/9/2018,2
17/9/2018,6
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,4
17/9/2018,1
17/9/2018,2
17/9/2018,25
17/9/2018,18
17/9/2018,28
17/9/2018,167
17/9/2018,106
17/9/2018,1
17/9/2018,30
17/9/2018,111
17/9/2018,196
17/9/2018,159
17/9/2018,10
17/9/2018,18
17/9/2018,18
17/9/2018,1
17/9/2018,4
17/9/2018,6
17/9/2018,31
17/9/2018,1
17/9/2018,2
17/9/2018,5
17/9/2018,1
17/9/2018,3
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,3
17/9/2018,8
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,2
17/9/2018,1
17/9/2018,3
17/9/2018,22
17/9/2018,29
17/9/2018,38
17/9/2018,13
17/9/2018,3
17/9/2018,6
17/9/2018,21
17/9/2018,9
17/9/2018,17
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,3
17/9/2018,3
17/9/2018,2
17/9/2018,0
17/9/2018,1
17/9/2018,3
17/9/2018,2
17/9/2018,5
17/9/2018,2
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,5
17/9/2018,642
17/9/2018,756
17/9/2018,1374
17/9/2018,1149
17/9/2018,31
17/9/2018,221
17/9/2018,919
17/9/2018,1123
17/9/2018,1688
17/9/2018,480
17/9/2018,2
17/9/2018,0
17/9/2018,1
17/9/2018,2
17/9/2018,3
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,16
17/9/2018,50
17/9/2018,87
17/9/2018,160
17/9/2018,48
17/9/2018,1
17/9/2018,56
17/9/2018,97
17/9/2018,60
17/9/2018,169
17/9/2018,109
17/9/2018,0
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,4
17/9/2018,5
17/9/2018,12
17/9/2018,35
17/9/2018,16
17/9/2018,0
17/9/2018,2
17/9/2018,7
17/9/2018,18
17/9/2018,15
17/9/2018,8
17/9/2018,1
17/9/2018,58
17/9/2018,79
17/9/2018,96
17/9/2018,313
17/9/2018,205
17/9/2018,47
17/9/2018,165
17/9/2018,234
17/9/2018,159
17/9/2018,100
17/9/2018,0
17/9/2018,2
17/9/2018,5
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,3
17/9/2018,0
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,3
17/9/2018,2
17/9/2018,5
17/9/2018,3
17/9/2018,4
17/9/2018,4
17/9/2018,6
17/9/2018,7
17/9/2018,5
17/9/2018,0
17/9/2018,4
17/9/2018,3
17/9/2018,5
17/9/2018,0
17/9/2018,32
17/9/2018,29
17/9/2018,58
17/9/2018,81
17/9/2018,60
17/9/2018,1
17/9/2018,30
17/9/2018,41
17/9/2018,70
17/9/2018,9
17/9/2018,1076
17/9/2018,593
17/9/2018,1487
17/9/2018,1744
17/9/2018,2515
17/9/2018,7
17/9/2018,194
17/9/2018,682
17/9/2018,1700
17/9/2018,725
17/9/2018,939
17/9/2018,0
17/9/2018,0
17/9/2018,1
17/9/2018,0
17/9/2018,2
17/9/2018,8
17/9/2018,0
17/9/2018,0
17/9/2018,3
17/9/2018,9
17/9/2018,9
17/9/2018,5
17/9/2018,10
17/9/2018,9
17/9/2018,8
17/9/2018,1
17/9/2018,0
17/9/2018,0
17/9/2018,18
17/9/2018,1268
17/9/2018,1110
17/9/2018,992
17/9/2018,2104
17/9/2018,2544
17/9/2018,71
17/9/2018,661
17/9/2018,4378
17/9/2018,6534
17/9/2018,4122
17/9/2018,6742
17/9/2018,1
17/9/2018,0
17/9/2018,1
17/9/2018,3
17/9/2018,6
17/9/2018,9
17/9/2018,11
17/9/2018,23
17/9/2018,5
17/9/2018,16
17/9/2018,26
17/9/2018,26
17/9/2018,14
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,0
17/9/2018,3
17/9/2018,5
17/9/2018,17
17/9/2018,21
17/9/2018,0
17/9/2018,10
17/9/2018,41
17/9/2018,39
17/9/2018,2
17/9/2018,1
17/9/2018,0
17/9/2018,0
17/9/2018,2
17/9/2018,240
17/9/2018,341
17/9/2018,292
17/9/2018,477
17/9/2018,402
17/9/2018,2
17/9/2018,79
17/9/2018,502
17/9/2018,444
17/9/2018,631
17/9/2018,299
17/9/2018,2
17/9/2018,62
17/9/2018,22
17/9/2018,2
17/9/2018,1
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,2
17/9/2018,0
17/9/2018,0
17/9/2018,2
17/9/2018,1
17/9/2018,5
17/9/2018,9
17/9/2018,27
17/9/2018,1
17/9/2018,4
17/9/2018,2
17/9/2018,5
17/9/2018,4
17/9/2018,0
17/9/2018,3
17/9/2018,2
17/9/2018,0
17/9/2018,3
17/9/2018,491
17/9/2018,451
17/9/2018,304
17/9/2018,1202
17/9/2018,411
17/9/2018,8
17/9/2018,194
17/9/2018,813
17/9/2018,1195
17/9/2018,796
17/9/2018,406
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,0
17/9/2018,13
17/9/2018,6
17/9/2018,8
17/9/2018,16
17/9/2018,41
17/9/2018,1
17/9/2018,8
17/9/2018,21
17/9/2018,17
17/9/2018,9
17/9/2018,0
17/9/2018,6
17/9/2018,2
17/9/2018,16
17/9/2018,8
17/9/2018,17
17/9/2018,0
17/9/2018,17
17/9/2018,3
17/9/2018,0
17/9/2018,2
17/9/2018,2
17/9/2018,2
17/9/2018,2
17/9/2018,2
17/9/2018,1
17/9/2018,1
17/9/2018,4
17/9/2018,1
17/9/2018,1
17/9/2018,9
17/9/2018,27
17/9/2018,17
17/9/2018,245
17/9/2018,5
17/9/2018,7
17/9/2018,4
17/9/2018,5
17/9/2018,2
17/9/2018,3
17/9/2018,3
17/9/2018,8
17/9/2018,1
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,8
17/9/2018,3
17/9/2018,1
17/9/2018,6
17/9/2018,107
17/9/2018,0
17/9/2018,3
17/9/2018,1
17/9/2018,3
17/9/2018,22
17/9/2018,1862
17/9/2018,938
17/9/2018,1442
17/9/2018,5601
17/9/2018,4846
17/9/2018,27
17/9/2018,340
17/9/2018,4005
17/9/2018,6285
17/9/2018,9240
17/9/2018,3818
17/9/2018,0
17/9/2018,0
17/9/2018,6
17/9/2018,8
17/9/2018,1
17/9/2018,481
17/9/2018,0
17/9/2018,1
17/9/2018,81
17/9/2018,1
17/9/2018,10
17/9/2018,15
17/9/2018,282
17/9/2018,17
17/9/2018,0
17/9/2018,7
17/9/2018,4
17/9/2018,1
17/9/2018,3
17/9/2018,8
17/9/2018,0
17/9/2018,39
17/9/2018,2688
17/9/2018,4305
17/9/2018,7663
17/9/2018,8021
17/9/2018,22220
17/9/2018,109
17/9/2018,2482
17/9/2018,8699
17/9/2018,9776
17/9/2018,8678
17/9/2018,7799
17/9/2018,1
17/9/2018,3
17/9/2018,1
17/9/2018,1
17/9/2018,1
17/9/2018,4
17/9/2018,2
17/9/2018,1
17/9/2018,7
17/9/2018,3
17/9/2018,10
17/9/2018,4
17/9/2018,3
17/9/2018,0
17/9/2018,0
17/9/2018,4
17/9/2018,2
17/9/2018,15
17/9/2018,47
17/9/2018,22
17/9/2018,6
17/9/2018,4
17/9/2018,6
17/9/2018,23
17/9/2018,3
17/9/2018,2
17/9/2018,23
17/9/2018,21
17/9/2018,58
17/9/2018,83
17/9/2018,4
17/9/2018,6
17/9/2018,6
17/9/2018,13
17/9/2018,8
17/9/2018,0
17/9/2018,1
17/9/2018,1
17/9/2018,6
17/9/2018,1
17/9/2018,0
17/9/2018,2
17/9/2018,2
17/9/2018,16
17/9/2018,5
17/9/2018,0
17/9/2018,1
17/9/2018,0
17/9/2018,2
17/9/2018,16
17/9/2018,223
17/9/2018,370
17/9/2018,700
17/9/2018,661
17/9/2018,1347
17/9/2018,14
17/9/2018,40
17/9/2018,345
17/9/2018,192
17/9/2018,255
17/9/2018,270
17/9/2018,1
17/9/2018,2
17/9/2018,147
17/9/2018,2300
17/9/2018,1690
17/9/2018,3162
17/9/2018,6456
17/9/2018,8314
17/9/2018,86
17/9/2018,625
17/9/2018,1026
17/9/2018,2888
17/9/2018,2584
17/9/2018,2235
18/9/2018,7
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,4
18/9/2018,1
18/9/2018,9
18/9/2018,1
18/9/2018,1
18/9/2018,8
18/9/2018,6
18/9/2018,1
18/9/2018,12
18/9/2018,3
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,2
18/9/2018,5
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,3
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,9
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,7
18/9/2018,1
18/9/2018,1
18/9/2018,5
18/9/2018,1
18/9/2018,2
18/9/2018,4
18/9/2018,1
18/9/2018,3
18/9/2018,1
18/9/2018,5
18/9/2018,3
18/9/2018,1
18/9/2018,4
18/9/2018,0
18/9/2018,0
18/9/2018,3
18/9/2018,0
18/9/2018,2
18/9/2018,3
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,3
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,5
18/9/2018,0
18/9/2018,12
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,3
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,0
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,6
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,4
18/9/2018,1
18/9/2018,12
18/9/2018,3
18/9/2018,2
18/9/2018,4
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,3
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,9
18/9/2018,5
18/9/2018,3
18/9/2018,4
18/9/2018,6
18/9/2018,2
18/9/2018,6
18/9/2018,1
18/9/2018,1
18/9/2018,131
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,4
18/9/2018,3
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,4
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,10
18/9/2018,0
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,7
18/9/2018,0
18/9/2018,0
18/9/2018,0
18/9/2018,7
18/9/2018,39
18/9/2018,1
18/9/2018,8
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,3
18/9/2018,0
18/9/2018,5
18/9/2018,0
18/9/2018,0
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,4
18/9/2018,5
18/9/2018,3
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,0
18/9/2018,4
18/9/2018,2
18/9/2018,4
18/9/2018,1
18/9/2018,0
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,3
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,10
18/9/2018,13
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,2
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,3
18/9/2018,5
18/9/2018,1
18/9/2018,19
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,5
18/9/2018,0
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,11
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,3
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,4
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,6
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,5
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,6
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,3
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,2
18/9/2018,1
18/9/2018,8
18/9/2018,2
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,2
18/9/2018,7
18/9/2018,6
18/9/2018,2
18/9/2018,3
18/9/2018,4
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,3
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,60
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,3
18/9/2018,1
18/9/2018,5
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,3
18/9/2018,4
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,7
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,3
18/9/2018,6
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,7
18/9/2018,3
18/9/2018,1
18/9/2018,1
18/9/2018,8
18/9/2018,1
18/9/2018,10
18/9/2018,2
18/9/2018,1
18/9/2018,3
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,3
18/9/2018,2
18/9/2018,1
18/9/2018,4
18/9/2018,1
18/9/2018,0
18/9/2018,3
18/9/2018,1
18/9/2018,0
18/9/2018,0
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,3
18/9/2018,0
18/9/2018,5
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,0
18/9/2018,0
18/9/2018,34
18/9/2018,1
18/9/2018,0
18/9/2018,2
18/9/2018,0
18/9/2018,2
18/9/2018,0
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,27
18/9/2018,0
18/9/2018,0
18/9/2018,206
18/9/2018,0
18/9/2018,2
18/9/2018,29
18/9/2018,4
18/9/2018,6
18/9/2018,2
18/9/2018,1
18/9/2018,16
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,0
18/9/2018,2
18/9/2018,1
18/9/2018,3
18/9/2018,107
18/9/2018,0
18/9/2018,2
18/9/2018,7
18/9/2018,0
18/9/2018,5
18/9/2018,1
18/9/2018,7
18/9/2018,24
18/9/2018,1
18/9/2018,1
18/9/2018,7
18/9/2018,53
18/9/2018,0
18/9/2018,3
18/9/2018,6
18/9/2018,3
18/9/2018,37
18/9/2018,45
18/9/2018,32
18/9/2018,47
18/9/2018,138
18/9/2018,83
18/9/2018,81
18/9/2018,112
18/9/2018,137
18/9/2018,4
18/9/2018,5
18/9/2018,73
18/9/2018,71
18/9/2018,148
18/9/2018,422
18/9/2018,273
18/9/2018,475
18/9/2018,78
18/9/2018,260
18/9/2018,440
18/9/2018,1
18/9/2018,6
18/9/2018,15
18/9/2018,6
18/9/2018,24
18/9/2018,14
18/9/2018,29
18/9/2018,36
18/9/2018,29
18/9/2018,16
18/9/2018,43
18/9/2018,41
18/9/2018,3
18/9/2018,3
18/9/2018,13
18/9/2018,35
18/9/2018,30
18/9/2018,20
18/9/2018,19
18/9/2018,8
18/9/2018,18
18/9/2018,306
18/9/2018,58
18/9/2018,3
18/9/2018,16
18/9/2018,15
18/9/2018,21
18/9/2018,20
18/9/2018,24
18/9/2018,15
18/9/2018,21
18/9/2018,20
18/9/2018,34
18/9/2018,6
18/9/2018,0
18/9/2018,1
18/9/2018,21
18/9/2018,27
18/9/2018,14
18/9/2018,24
18/9/2018,9
18/9/2018,64
18/9/2018,30
18/9/2018,28
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1309
18/9/2018,966
18/9/2018,1436
18/9/2018,901
18/9/2018,2033
18/9/2018,575
18/9/2018,1433
18/9/2018,3057
18/9/2018,1607
18/9/2018,2781
18/9/2018,1893
18/9/2018,4565
18/9/2018,264
18/9/2018,405
18/9/2018,1554
18/9/2018,5955
18/9/2018,1968
18/9/2018,2691
18/9/2018,3256
18/9/2018,6584
18/9/2018,3095
18/9/2018,9158
18/9/2018,5713
18/9/2018,3
18/9/2018,14
18/9/2018,4
18/9/2018,21
18/9/2018,20
18/9/2018,13
18/9/2018,17
18/9/2018,48
18/9/2018,49
18/9/2018,54
18/9/2018,31
18/9/2018,208
18/9/2018,7
18/9/2018,6
18/9/2018,15
18/9/2018,14
18/9/2018,22
18/9/2018,19
18/9/2018,33
18/9/2018,24
18/9/2018,40
18/9/2018,132
18/9/2018,63
18/9/2018,2
18/9/2018,0
18/9/2018,2
18/9/2018,21
18/9/2018,3
18/9/2018,0
18/9/2018,5
18/9/2018,13
18/9/2018,6
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,4
18/9/2018,0
18/9/2018,2
18/9/2018,2
18/9/2018,0
18/9/2018,4
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,5
18/9/2018,8
18/9/2018,14
18/9/2018,6
18/9/2018,11
18/9/2018,17
18/9/2018,14
18/9/2018,27
18/9/2018,0
18/9/2018,0
18/9/2018,1
18/9/2018,4
18/9/2018,3
18/9/2018,20
18/9/2018,27
18/9/2018,29
18/9/2018,17
18/9/2018,51
18/9/2018,15
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,1
18/9/2018,3
18/9/2018,4
18/9/2018,2
18/9/2018,4
18/9/2018,9
18/9/2018,6
18/9/2018,1
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,1
18/9/2018,2
18/9/2018,5
18/9/2018,4
18/9/2018,5
18/9/2018,7
18/9/2018,4
18/9/2018,9
18/9/2018,5
18/9/2018,9
18/9/2018,13
18/9/2018,7
18/9/2018,0
18/9/2018,1
18/9/2018,1
18/9/2018,2
18/9/2018,5
18/9/2018,7
18/9/2018,5
18/9/2018,9
18/9/2018,4
18/9/2018,7
18/9/2018,13
18/9/2018,1
18/9/2018,4
18/9/2018,1
18/9/2018,3
18/9/2018,2
18/9/2018,5
18/9/2018,3
18/9/2018,3
